name,m_fuse,p_fuse,m_model,p_model,epoch,part,auc,accuracy,precision,recall,aupr
ProtBertT5-xl_pebchem10m,True,True,False,True,76,test,0.9824545993543995,0.9366576819407008,0.9218009478672986,0.9652605459057072,0.9874995636881752
ESM3_pebchem10m,True,False,True,True,81,test,0.9794684738830974,0.9477806788511749,0.9640287769784173,0.9414519906323185,0.9872298156944588
ESM2_roberta,True,True,True,False,130,test,0.9950398264630094,0.9804177545691906,0.9813084112149533,0.9836065573770492,0.9964419453417126
ProtBertT5-xl_roberta,True,False,True,True,99,test,0.9912402506338382,0.9686684073107049,0.9741176470588235,0.9695550351288056,0.9941663000080881
ESM2_chemberta,True,True,True,False,235,test,0.9962556907283441,0.9869451697127938,0.9882903981264637,0.9882903981264637,0.997592832714227
ProtBertT5-xl_chemberta,True,True,False,False,169,test,0.9914069264069264,0.9504021447721179,0.9662337662337662,0.9393939393939394,0.9928365016798433
ProtBert-BFD_roberta,False,False,True,True,129,test,0.9977922077922079,0.9798927613941019,0.9822784810126582,0.9797979797979798,0.9983279937044548
ESM-1B_pebchem10m,True,False,True,True,167,test,0.9938481413165876,0.9856396866840731,0.9882629107981221,0.9859484777517564,0.9959925436781528
ESM-1B_chemberta,True,True,True,False,124,test,0.9908260260850342,0.9662618083670715,0.9706601466992665,0.9682926829268292,0.9936550461852967
ProtBert-BFD_pebchem10m,True,False,True,True,107,test,0.9940588450671144,0.9725848563968669,0.9856459330143541,0.9648711943793911,0.9957706629700269
ESM-1B_roberta,True,True,True,True,101,test,0.9946577260334537,0.97165991902834,0.9924050632911392,0.9560975609756097,0.9964562014411585
ESM3_chemberta,True,False,True,True,117,test,0.9856099700869757,0.9477806788511749,0.9685230024213075,0.936768149882904,0.9901357479860327
ProtBert-BFD_chemberta,False,False,True,True,95,test,0.9928559403295344,0.9622641509433962,0.9770992366412213,0.9528535980148883,0.994484752359416
ESM2_pebchem10m,False,True,True,True,125,test,0.9923663067432108,0.9712793733681462,0.9879518072289156,0.9601873536299765,0.9949793881451943
ESM3_pebchem10m,True,True,True,True,104,test,0.9934345295114583,0.9581646423751687,0.9417249417249417,0.9853658536585366,0.9948188932142702
ProtBertT5-xl_pebchem10m,True,True,True,False,111,test,0.9932146072597116,0.9730458221024259,0.9636803874092009,0.9875930521091811,0.9933271436849984
ESM3_roberta,True,False,True,True,140,test,0.9934923628525834,0.9660574412532638,0.971764705882353,0.9672131147540983,0.9952261323264427
ProtBert-BFD_roberta,True,True,False,True,91,test,0.9899278499278499,0.9490616621983914,0.9387254901960784,0.9671717171717171,0.9914738067127099
ProtBertT5-xl_roberta,True,True,True,True,105,test,0.9950998452582713,0.9730094466936572,0.9779411764705882,0.973170731707317,0.9967928822203934
ESM2_roberta,False,True,True,True,152,test,0.9953437925293431,0.9778067885117493,0.9904306220095693,0.9695550351288056,0.9966449069555222
ESM-1B_pebchem10m,True,True,True,True,123,test,0.9966546311988801,0.9770580296896086,0.9712230215827338,0.9878048780487805,0.9975267344749161
ProtBert-BFD_pebchem10m,True,True,True,True,97,test,0.9961904060128215,0.9757085020242915,0.99,0.9658536585365853,0.9970809192983474
ProtBertT5-xl_chemberta,False,False,True,True,150,test,0.9977344877344878,0.9745308310991957,0.9748110831234257,0.9772727272727273,0.9980245838892328
ESM2_chemberta,False,True,True,True,162,test,0.995944816342321,0.9765013054830287,0.983451536643026,0.9742388758782201,0.9974287664255549
ESM-1B_chemberta,False,True,True,True,124,test,0.9925723970230639,0.9568151147098516,0.9846153846153847,0.9365853658536586,0.9941795588441328
ESM-1B_roberta,True,True,False,False,139,test,0.9904723307051801,0.9487179487179487,0.9536585365853658,0.9536585365853658,0.993065288746574
ESM3_chemberta,True,True,True,True,117,test,0.992358706064402,0.970310391363023,0.9778325123152709,0.9682926829268292,0.9946389186551267
ProtBertT5-xl_pebchem10m,False,True,True,True,87,test,0.9929144981956858,0.9663072776280324,0.9565217391304348,0.9826302729528535,0.9943635126707877
ESM3_roberta,True,True,True,True,85,test,0.9952472183332104,0.9595141700404858,0.9822335025380711,0.9439024390243902,0.9964914239987681
ProtBert-BFD_chemberta,True,True,False,True,126,test,0.9872783035786177,0.9433962264150944,0.9478908188585607,0.9478908188585607,0.9897869712394342
ESM2_pebchem10m,True,False,True,True,129,test,0.9928291641624007,0.9699738903394256,0.9654377880184332,0.9812646370023419,0.9953740815953447
ProtBertT5-xl_chemberta,True,True,False,True,62,test,0.9878210678210677,0.9490616621983914,0.9302884615384616,0.9772727272727273,0.9896344901551222
ProtBert-BFD_roberta,True,True,True,False,159,test,0.9991991341991343,0.9879356568364611,0.9849624060150376,0.9924242424242424,0.9993859851857573
ESM3_pebchem10m,True,True,False,False,204,test,0.9926092402917986,0.9649122807017544,0.9752475247524752,0.9609756097560975,0.9944453962294952
ProtBert-BFD_pebchem10m,True,True,False,False,132,test,0.9821383833173679,0.9406207827260459,0.9552238805970149,0.9365853658536586,0.9867688669441905
ProtBertT5-xl_pebchem10m,True,False,True,True,96,test,0.9936611109891156,0.9636118598382749,0.9497607655502392,0.9851116625310173,0.9949079400388389
ESM2_roberta,True,False,True,True,146,test,0.9957859249894648,0.9804177545691906,0.9904761904761905,0.9742388758782201,0.9968558948467281
ESM-1B_chemberta,True,False,True,True,120,test,0.9927197700980032,0.9568151147098516,0.9436619718309859,0.9804878048780488,0.9950759245064823
ESM2_chemberta,True,False,True,True,137,test,0.994155561542766,0.9686684073107049,0.9809069212410502,0.9625292740046838,0.9958538900804659
ESM3_chemberta,True,True,False,False,128,test,0.9898091518679538,0.9568151147098516,0.9796954314720813,0.9414634146341463,0.9929483062382424
ProtBert-BFD_chemberta,True,True,True,False,106,test,0.9948615472452184,0.9649595687331537,0.960880195599022,0.9751861042183623,0.9960374217170344
ProtBertT5-xl_roberta,True,True,False,False,231,test,0.992734507405497,0.9676113360323887,0.9730392156862745,0.9682926829268292,0.9949234570287155
ESM2_pebchem10m,True,True,True,True,106,test,0.9964777835089529,0.9757085020242915,0.992462311557789,0.9634146341463414,0.9967701039499537
ESM-1B_pebchem10m,True,True,False,False,193,test,0.9911060349274188,0.9500674763832658,0.9537712895377128,0.9560975609756097,0.9927663448987059
ESM-1B_roberta,False,False,True,True,182,test,0.997767297914671,0.9851551956815114,0.9950372208436724,0.9780487804878049,0.9984016367583015
ESM3_roberta,True,True,False,False,160,test,0.9905165426276621,0.9608636977058029,0.9727047146401985,0.9560975609756097,0.9935680778338791
ProtBertT5-xl_chemberta,True,True,True,False,133,test,0.9967388167388167,0.9718498659517426,0.9606879606879607,0.9873737373737373,0.9975879590811101
ProtBert-BFD_roberta,False,True,True,True,104,test,0.9977777777777778,0.9718498659517426,0.9921259842519685,0.9545454545454546,0.998260428086705
ESM2_roberta,True,True,True,True,97,test,0.995895659862943,0.9770580296896086,0.9924812030075187,0.9658536585365853,0.9970347149280844
ProtBert-BFD_pebchem10m,False,False,True,True,110,test,0.9969272713875175,0.9757085020242915,0.9688995215311005,0.9878048780487805,0.9978119656953419
ESM-1B_chemberta,True,True,True,True,105,test,0.9971717171717172,0.9705093833780161,0.9583333333333334,0.9873737373737373,0.9975355722198488
ProtBertT5-xl_pebchem10m,True,True,True,True,125,test,0.9959147130518524,0.9686221009549796,0.9798488664987406,0.9628712871287128,0.9968588477182065
ESM3_chemberta,False,False,True,True,102,test,0.9918281629946208,0.9595141700404858,0.9702970297029703,0.9560975609756097,0.9941932106740683
ESM3_pebchem10m,False,False,True,True,160,test,0.9949893154520668,0.9757085020242915,0.9851485148514851,0.9707317073170731,0.9963977047963863
ProtBertT5-xl_roberta,False,False,True,True,109,test,0.9968609535037949,0.9824561403508771,0.9901234567901235,0.9780487804878049,0.9977818120425547
ESM2_chemberta,True,True,True,True,142,test,0.9954461719843785,0.9770580296896086,0.9828009828009828,0.975609756097561,0.9963864549424013
ProtBert-BFD_chemberta,False,True,True,True,120,test,0.9937709069881493,0.9609164420485176,0.9452380952380952,0.9851116625310173,0.9952915948613635
ProtBert-BFD_roberta,True,False,True,True,91,test,0.9968831168831169,0.9758713136729222,0.9725,0.9823232323232324,0.9974199896217578
ESM-1B_pebchem10m,False,False,True,True,169,test,0.9976125561859849,0.9865047233468286,0.995049504950495,0.9804878048780488,0.9980428771683437
ESM3_roberta,False,False,True,True,146,test,0.9955935450593177,0.9838056680161943,0.9901477832512315,0.9804878048780488,0.9970948968007748
ProtBertT5-xl_chemberta,False,True,True,True,126,test,0.997063492063492,0.9758713136729222,0.9748743718592965,0.9797979797979798,0.9973503127826137
ESM3_chemberta,True,True,False,True,75,test,0.9837815931029401,0.9325236167341431,0.9545454545454546,0.9219512195121952,0.9885977789643835
ESM-1B_roberta,True,True,False,True,163,test,0.9885491120772234,0.9500674763832658,0.9537712895377128,0.9560975609756097,0.9914780919125055
ProtBert-BFD_pebchem10m,True,True,False,True,126,test,0.9880112003536954,0.9406207827260459,0.9399038461538461,0.9536585365853658,0.9907114409326592
ESM-1B_chemberta,True,True,False,False,121,test,0.9940404040404041,0.9490616621983914,0.943069306930693,0.9621212121212122,0.9949268310256055
ESM2_pebchem10m,True,True,False,False,246,test,0.9903028516690001,0.951417004048583,0.9560975609756097,0.9560975609756097,0.9926097633072705
ProtBertT5-xl_roberta,True,True,False,True,99,test,0.9890133372632819,0.9527665317139001,0.9539951573849879,0.9609756097560975,0.9911263530584314
ProtBert-BFD_chemberta,True,False,True,True,98,test,0.9937635872548803,0.9716981132075472,0.9751243781094527,0.9727047146401985,0.9953641953825226
ESM3_pebchem10m,True,True,False,True,119,test,0.985299535774814,0.9365721997300944,0.9373493975903614,0.948780487804878,0.9888843174645345
ProtBert-BFD_roberta,True,True,True,True,72,test,0.9958277520367158,0.9743935309973046,0.9848484848484849,0.967741935483871,0.9966721526572576
ESM3_roberta,True,True,False,True,79,test,0.9823962861985115,0.9406207827260459,0.9420289855072463,0.9512195121951219,0.9866764451626533
ESM2_roberta,True,True,False,False,249,test,0.99347874143394,0.9622132253711201,0.9635922330097088,0.9682926829268292,0.9951448692480339
ESM3_chemberta,True,True,True,False,107,test,0.9929481983641589,0.9622132253711201,0.961352657004831,0.9707317073170731,0.9952367829812496
ProtBertT5-xl_chemberta,True,False,True,True,115,test,0.9963852813852814,0.9705093833780161,0.9628712871287128,0.9823232323232324,0.9969433053146932
ProtBertT5-xl_pebchem10m,True,True,False,False,244,test,0.9935748894038339,0.9672578444747613,0.9822335025380711,0.9579207920792079,0.9954223556540842
ESM-1B_pebchem10m,True,True,False,True,141,test,0.9825878711959325,0.9352226720647774,0.9393203883495146,0.9439024390243902,0.9869354605354812
ESM-1B_roberta,True,True,True,False,125,test,0.9948198364158868,0.9730094466936572,0.9949238578680203,0.9560975609756097,0.9965066859897873
ESM2_chemberta,True,True,False,False,229,test,0.9881806793898755,0.9473684210526315,0.9649122807017544,0.9390243902439024,0.9912283638812082
ProtBertT5-xl_roberta,True,True,True,False,112,test,0.9948493110308747,0.9784075573549258,0.9852216748768473,0.975609756097561,0.9967165817438525
ProtBert-BFD_pebchem10m,True,True,True,False,136,test,0.9958772382285757,0.9851551956815114,0.9830508474576272,0.9902439024390244,0.9945030018937401
ProtBert-BFD_chemberta,True,True,True,True,101,test,0.9952150230220591,0.9604365620736699,0.9652605459057072,0.9628712871287128,0.9960031455283418
ESM3_pebchem10m,True,True,True,False,106,test,0.9964335715864712,0.9770580296896086,0.9875930521091811,0.9707317073170731,0.996659255094874
ESM2_pebchem10m,False,False,True,True,166,test,0.9988504900154741,0.9892037786774629,0.9950738916256158,0.9853658536585366,0.9989899994062232
ESM-1B_chemberta,False,False,True,True,188,test,0.9978932178932178,0.9731903485254692,0.9895833333333334,0.9595959595959596,0.9982914617340856
ProtBertT5-xl_chemberta,True,True,True,True,73,test,0.9920507696699532,0.9609164420485176,0.9698492462311558,0.9578163771712159,0.9941469337990857
ESM3_roberta,True,True,True,False,116,test,0.995173531795741,0.97165991902834,0.9924050632911392,0.9560975609756097,0.9967990346267241
ProtBertT5-xl_pebchem10m,False,False,True,True,122,test,0.9967423034096723,0.9727148703956344,0.9682926829268292,0.9826732673267327,0.997552254277869
ESM-1B_pebchem10m,True,True,True,False,118,test,0.9953651167931619,0.97165991902834,0.9778869778869779,0.9707317073170731,0.996277547200014
ESM3_chemberta,False,True,True,True,126,test,0.9915334168447425,0.9622132253711201,0.9798994974874372,0.9512195121951219,0.9939454172993235
ESM2_roberta,False,False,True,True,162,test,0.9973546533048412,0.9865047233468286,0.9878048780487805,0.9878048780487805,0.9983176345966386
ESM3_pebchem10m,False,True,True,True,89,test,0.99289661778793,0.9662618083670715,0.9616306954436451,0.9780487804878049,0.9950609546581813
ProtBert-BFD_roberta,True,True,False,False,229,test,0.9931048112606777,0.967654986522911,0.9588377723970944,0.9826302729528535,0.9945620119921734
ProtBertT5-xl_roberta,False,True,True,True,108,test,0.9956082823668116,0.97165991902834,0.9899244332493703,0.9585365853658536,0.9969431547030595
ProtBert-BFD_pebchem10m,False,True,True,True,116,test,0.9962272492815563,0.9730094466936572,0.9899497487437185,0.9609756097560975,0.997335680832795
ESM-1B_roberta,False,True,True,True,164,test,0.9964335715864713,0.97165991902834,0.9619952494061758,0.9878048780487805,0.9976745508070045
ESM2_chemberta,False,False,True,True,161,test,0.9958440792867143,0.9730094466936572,0.9826732673267327,0.9682926829268292,0.9968295882972349
ESM3_roberta,False,True,True,True,96,test,0.9957040748655221,0.9649122807017544,0.9848484848484849,0.9512195121951219,0.9965510160684575
ESM-1B_chemberta,True,True,False,True,128,test,0.9933694083694083,0.9624664879356568,0.948780487804878,0.9823232323232324,0.9940538092000369
ESM3_chemberta,True,False,True,True,71,test,0.9885933239997052,0.9392712550607287,0.9765013054830287,0.9121951219512195,0.992164095582309
ProtBertT5-xl_pebchem10m,True,True,False,True,101,test,0.9850206145234583,0.9304229195088677,0.9315403422982885,0.943069306930693,0.9892128661088513
ProtBert-BFD_chemberta,True,True,False,False,212,test,0.9950118872069578,0.9631650750341064,0.9796437659033079,0.9529702970297029,0.9961455892318286
ProtBert-BFD_roberta,False,False,True,True,99,test,0.9945980368475372,0.967654986522911,0.9610705596107056,0.9801488833746899,0.9957078724878429
ESM2_pebchem10m,True,True,False,True,201,test,0.9901996905165426,0.9446693657219973,0.9361702127659575,0.9658536585365853,0.9923681745347889
ProtBertT5-xl_chemberta,True,True,False,False,176,test,0.991252918743641,0.9649595687331537,0.9724310776942355,0.9627791563275434,0.9933635907765013
ESM-1B_pebchem10m,False,True,True,True,144,test,0.9957114435192691,0.9770580296896086,0.9781021897810219,0.9804878048780488,0.9967526007923193
ProtBertT5-xl_roberta,True,False,True,True,126,test,0.9957703927492447,0.9743589743589743,0.9875311720698254,0.9658536585365853,0.9970131672500507
ESM3_pebchem10m,True,False,True,True,158,test,0.9939908628693539,0.9770580296896086,0.9851851851851852,0.973170731707317,0.9950943001957507
ESM-1B_roberta,True,False,True,True,123,test,0.9969272713875176,0.9757085020242915,0.9757281553398058,0.9804878048780488,0.9977855957392863
ProtBert-BFD_pebchem10m,True,False,True,True,155,test,0.9968609535037949,0.9824561403508771,0.9829683698296837,0.9853658536585366,0.9966814116514451
ESM3_chemberta,True,True,True,True,86,test,0.9933766233766235,0.9597855227882037,0.9507389162561576,0.9747474747474747,0.9943458770335892
ESM-1B_chemberta,True,True,True,False,101,test,0.995988455988456,0.9638069705093834,0.9533169533169533,0.9797979797979798,0.9965485433380019
ESM2_roberta,True,True,False,True,247,test,0.9917913197258861,0.9527665317139001,0.9629629629629629,0.9512195121951219,0.9938177492399828
ProtBertT5-xl_chemberta,False,False,True,True,99,test,0.9946126763140751,0.967654986522911,0.9610705596107056,0.9801488833746899,0.9958022610696644
ESM3_roberta,True,False,True,True,171,test,0.9962493552427971,0.97165991902834,0.9709443099273608,0.9780487804878049,0.997198615803637
